,quadkey,avg_d_mbps,avg_u_mbps,avg_lat_ms,tests,devices,DISTRITO,year,quarter,year_quarter,date,Fecha_Entrada,post
238,2100300120132232,11.64,3.108,33,45,13,SAN MARTIN DE PORRES,2019,1,2019Q1,2019Q1,2020Q4,0
239,2100300120121120,11.007,2.235,19,30,8,SAN MARTIN DE PORRES,2019,1,2019Q1,2019Q1,2020Q4,0
240,2100300120130220,15.185,3.078,21,73,6,SAN MARTIN DE PORRES,2019,1,2019Q1,2019Q1,2020Q4,0
241,2100300120121223,12.601,3.836,24,9,7,SAN MARTIN DE PORRES,2019,1,2019Q1,2019Q1,2020Q4,0
242,2100300120123333,35.078,5.643,12,35,12,SAN MARTIN DE PORRES,2019,1,2019Q1,2019Q1,2020Q4,0
243,2100300120123121,28.421,3.809,81,45,12,SAN MARTIN DE PORRES,2019,1,2019Q1,2019Q1,2020Q4,0
244,2100300120103331,19.389,4.278,39,23,5,SAN MARTIN DE PORRES,2019,1,2019Q1,2019Q1,2020Q4,0
245,2100300120121230,24.101,3.214,14,7,5,SAN MARTIN DE PORRES,2019,1,2019Q1,2019Q1,2020Q4,0
246,2100300120132020,30.486,10.912,14,129,30,SAN MARTIN DE PORRES,2019,1,2019Q1,2019Q1,2020Q4,0
247,2100300120123311,20.809,3.495,35,44,12,SAN MARTIN DE PORRES,2019,1,2019Q1,2019Q1,2020Q4,0
248,2100300120121322,17.143,5.648,11,8,4,SAN MARTIN DE PORRES,2019,1,2019Q1,2019Q1,2020Q4,0
249,2100300120132021,34.354,5.038,23,43,18,SAN MARTIN DE PORRES,2019,1,2019Q1,2019Q1,2020Q4,0
250,2100300120132023,35.203,4.927,13,31,11,SAN MARTIN DE PORRES,2019,1,2019Q1,2019Q1,2020Q4,0
251,2100300120123011,12.118,2.145,19,4,3,SAN MARTIN DE PORRES,2019,1,2019Q1,2019Q1,2020Q4,0
252,2100300120123111,34.56,4.093,17,30,8,SAN MARTIN DE PORRES,2019,1,2019Q1,2019Q1,2020Q4,0
253,2100300120121302,27.652,3.781,10,11,6,SAN MARTIN DE PORRES,2019,1,2019Q1,2019Q1,2020Q4,0
254,2100300120121210,31.783,4.071,12,4,4,SAN MARTIN DE PORRES,2019,1,2019Q1,2019Q1,2020Q4,0
255,2100300120103332,8.794,3.674,34,14,6,SAN MARTIN DE PORRES,2019,1,2019Q1,2019Q1,2020Q4,0
256,2100300120121101,61.501,8.517,17,14,3,SAN MARTIN DE PORRES,2019,1,2019Q1,2019Q1,2020Q4,0
257,2100300120121232,22.211,3.772,18,16,7,SAN MARTIN DE PORRES,2019,1,2019Q1,2019Q1,2020Q4,0
258,2100300120121331,30.017,3.921,12,18,13,SAN MARTIN DE PORRES,2019,1,2019Q1,2019Q1,2020Q4,0
259,2100300120121221,28.012,6.662,9,25,3,SAN MARTIN DE PORRES,2019,1,2019Q1,2019Q1,2020Q4,0
260,2100300120123132,24.758,3.185,10,58,5,SAN MARTIN DE PORRES,2019,1,2019Q1,2019Q1,2020Q4,0
261,2100300120121233,21.249,3.665,42,113,9,SAN MARTIN DE PORRES,2019,1,2019Q1,2019Q1,2020Q4,0
262,2100300120132233,31.112,4.886,13,18,6,SAN MARTIN DE PORRES,2019,1,2019Q1,2019Q1,2020Q4,0
263,2100300120132123,31.915,29.746,6,14,5,SAN MARTIN DE PORRES,2019,1,2019Q1,2019Q1,2020Q4,0
264,2100300120103311,31.179,6.833,14,30,5,SAN MARTIN DE PORRES,2019,1,2019Q1,2019Q1,2020Q4,0
265,2100300120121121,28.499,4.438,23,11,7,SAN MARTIN DE PORRES,2019,1,2019Q1,2019Q1,2020Q4,0
266,2100300120132201,39.787,5.876,12,9,4,SAN MARTIN DE PORRES,2019,1,2019Q1,2019Q1,2020Q4,0
267,2100300120123330,40.694,3.838,281,10,3,SAN MARTIN DE PORRES,2019,1,2019Q1,2019Q1,2020Q4,0
268,2100300120132210,42.454,4.661,82,12,3,SAN MARTIN DE PORRES,2019,1,2019Q1,2019Q1,2020Q4,0
269,2100300120121313,43.383,4.928,20,43,8,SAN MARTIN DE PORRES,2019,1,2019Q1,2019Q1,2020Q4,0
270,2100300120121133,12.235,2.343,25,54,4,SAN MARTIN DE PORRES,2019,1,2019Q1,2019Q1,2020Q4,0
271,2100300120132202,27.743,4.494,19,22,9,SAN MARTIN DE PORRES,2019,1,2019Q1,2019Q1,2020Q4,0
272,2100300120121330,22.532,2.42,15,16,7,SAN MARTIN DE PORRES,2019,1,2019Q1,2019Q1,2020Q4,0
273,2100300120132302,19.104,3.277,29,170,12,SAN MARTIN DE PORRES,2019,1,2019Q1,2019Q1,2020Q4,0
274,2100300120132230,14.962,3.069,28,50,17,SAN MARTIN DE PORRES,2019,1,2019Q1,2019Q1,2020Q4,0
275,2100300120123331,31.784,4.392,15,42,11,SAN MARTIN DE PORRES,2019,1,2019Q1,2019Q1,2020Q4,0
276,2100300120132330,13.54,3.743,357,11,4,SAN MARTIN DE PORRES,2019,1,2019Q1,2019Q1,2020Q4,0
277,2100300120121112,17.328,2.327,23,38,7,SAN MARTIN DE PORRES,2019,1,2019Q1,2019Q1,2020Q4,0
278,2100300120121321,36.2,5.186,20,16,9,SAN MARTIN DE PORRES,2019,1,2019Q1,2019Q1,2020Q4,0
279,2100300120121102,16.731,2.597,17,8,3,SAN MARTIN DE PORRES,2019,1,2019Q1,2019Q1,2020Q4,0
280,2100300120121312,24.981,3.178,17,32,8,SAN MARTIN DE PORRES,2019,1,2019Q1,2019Q1,2020Q4,0
281,2100300120123112,40.421,6.024,14,12,5,SAN MARTIN DE PORRES,2019,1,2019Q1,2019Q1,2020Q4,0
282,2100300120132332,42.297,8.228,21,11,2,SAN MARTIN DE PORRES,2019,1,2019Q1,2019Q1,2020Q4,0
283,2100300120123323,21.447,1.834,15,9,2,SAN MARTIN DE PORRES,2019,1,2019Q1,2019Q1,2020Q4,0
284,2100300120103333,22.169,3.205,9,6,3,SAN MARTIN DE PORRES,2019,1,2019Q1,2019Q1,2020Q4,0
285,2100300120123133,34.439,4.045,8,6,3,SAN MARTIN DE PORRES,2019,1,2019Q1,2019Q1,2020Q4,0
286,2100300120132220,14.983,3.163,70,16,9,SAN MARTIN DE PORRES,2019,1,2019Q1,2019Q1,2020Q4,0
287,2100300120132033,20.439,3.757,14,40,7,SAN MARTIN DE PORRES,2019,1,2019Q1,2019Q1,2020Q4,0
288,2100300120121033,31.618,5.422,10,3,3,SAN MARTIN DE PORRES,2019,1,2019Q1,2019Q1,2020Q4,0
289,2100300120121301,19.229,2.432,95,10,3,SAN MARTIN DE PORRES,2019,1,2019Q1,2019Q1,2020Q4,0
290,2100300120123010,16.777,3.422,12,18,9,SAN MARTIN DE PORRES,2019,1,2019Q1,2019Q1,2020Q4,0
291,2100300120123102,45.771,4.482,10,9,3,SAN MARTIN DE PORRES,2019,1,2019Q1,2019Q1,2020Q4,0
292,2100300120121113,35.314,4.396,30,28,2,SAN MARTIN DE PORRES,2019,1,2019Q1,2019Q1,2020Q4,0
293,2100300120121131,25.639,3.136,20,2,2,SAN MARTIN DE PORRES,2019,1,2019Q1,2019Q1,2020Q4,0
294,2100300120123110,23.895,3.299,15,16,5,SAN MARTIN DE PORRES,2019,1,2019Q1,2019Q1,2020Q4,0
295,2100300120121031,4.758,0.489,9,1,1,SAN MARTIN DE PORRES,2019,1,2019Q1,2019Q1,2020Q4,0
296,2100300120123113,24.318,3.903,14,8,6,SAN MARTIN DE PORRES,2019,1,2019Q1,2019Q1,2020Q4,0
297,2100300120103330,29.798,4.62,16,23,6,SAN MARTIN DE PORRES,2019,1,2019Q1,2019Q1,2020Q4,0
298,2100300120121332,25.384,4.163,23,18,7,SAN MARTIN DE PORRES,2019,1,2019Q1,2019Q1,2020Q4,0
299,2100300120121123,16.025,2.506,14,5,4,SAN MARTIN DE PORRES,2019,1,2019Q1,2019Q1,2020Q4,0
300,2100300120103323,1.349,0.018,22,1,1,SAN MARTIN DE PORRES,2019,1,2019Q1,2019Q1,2020Q4,0
301,2100300120121303,29.602,3.824,10,9,6,SAN MARTIN DE PORRES,2019,1,2019Q1,2019Q1,2020Q4,0
302,2100300120121211,21.581,3.862,12,5,4,SAN MARTIN DE PORRES,2019,1,2019Q1,2019Q1,2020Q4,0
303,2100300120103313,17.72,5.514,12,2,2,SAN MARTIN DE PORRES,2019,1,2019Q1,2019Q1,2020Q4,0
304,2100300120121110,5.592,1.452,11,1,1,SAN MARTIN DE PORRES,2019,1,2019Q1,2019Q1,2020Q4,0
305,2100300120103312,7.227,1.998,17,5,3,SAN MARTIN DE PORRES,2019,1,2019Q1,2019Q1,2020Q4,0
306,2100300120130202,23.629,4.896,32,16,10,SAN MARTIN DE PORRES,2019,1,2019Q1,2019Q1,2020Q4,0
307,2100300120121320,38.579,6.195,15,24,6,SAN MARTIN DE PORRES,2019,1,2019Q1,2019Q1,2020Q4,0
308,2100300120132301,53.235,20.385,7,8,4,SAN MARTIN DE PORRES,2019,1,2019Q1,2019Q1,2020Q4,0
309,2100300120313310,28.372,5.468,17,139,26,SAN BORJA,2019,1,2019Q1,2019Q1,2021Q1,0
310,2100300121200223,28.91,14.907,29,159,27,SAN BORJA,2019,1,2019Q1,2019Q1,2021Q1,0
311,2100300120313313,23.584,4.834,27,226,36,SAN BORJA,2019,1,2019Q1,2019Q1,2021Q1,0
312,2100300120313312,27.534,4.9,18,101,35,SAN BORJA,2019,1,2019Q1,2019Q1,2021Q1,0
313,2100300120313113,26.785,4.477,19,122,41,SAN BORJA,2019,1,2019Q1,2019Q1,2021Q1,0
314,2100300121202003,27.831,5.469,18,183,56,SAN BORJA,2019,1,2019Q1,2019Q1,2021Q1,0
315,2100300121202203,35.445,5.739,35,280,66,SAN BORJA,2019,1,2019Q1,2019Q1,2021Q1,0
316,2100300121202200,27.383,4.296,14,253,33,SAN BORJA,2019,1,2019Q1,2019Q1,2021Q1,0
317,2100300121202210,22.087,3.765,19,153,40,SAN BORJA,2019,1,2019Q1,2019Q1,2021Q1,0
318,2100300121202212,24.357,4.226,22,426,89,SAN BORJA,2019,1,2019Q1,2019Q1,2021Q1,0
319,2100300120313311,25.753,5.18,15,326,41,SAN BORJA,2019,1,2019Q1,2019Q1,2021Q1,0
320,2100300120313303,30.686,5.189,16,171,42,SAN BORJA,2019,1,2019Q1,2019Q1,2021Q1,0
321,2100300120313120,25.213,6.396,23,176,40,SAN BORJA,2019,1,2019Q1,2019Q1,2021Q1,0
322,2100300121202020,26.63,4.688,14,237,38,SAN BORJA,2019,1,2019Q1,2019Q1,2021Q1,0
323,2100300120313121,29.465,4.792,18,313,44,SAN BORJA,2019,1,2019Q1,2019Q1,2021Q1,0
324,2100300120313302,29.077,8.267,16,63,26,SAN BORJA,2019,1,2019Q1,2019Q1,2021Q1,0
325,2100300120313133,28.436,4.863,14,262,53,SAN BORJA,2019,1,2019Q1,2019Q1,2021Q1,0
326,2100300120313131,29.3,4.755,18,213,37,SAN BORJA,2019,1,2019Q1,2019Q1,2021Q1,0
327,2100300120313102,28.63,6.732,32,187,48,SAN BORJA,2019,1,2019Q1,2019Q1,2021Q1,0
328,2100300120313100,24.978,14.967,104,58,27,SAN BORJA,2019,1,2019Q1,2019Q1,2021Q1,0
329,2100300121202021,44.623,4.29,22,210,35,SAN BORJA,2019,1,2019Q1,2019Q1,2021Q1,0
330,2100300120313301,30.285,5.545,23,368,35,SAN BORJA,2019,1,2019Q1,2019Q1,2021Q1,0
331,2100300121202201,33.81,5.609,12,454,54,SAN BORJA,2019,1,2019Q1,2019Q1,2021Q1,0
332,2100300120313300,30.811,6.08,13,185,40,SAN BORJA,2019,1,2019Q1,2019Q1,2021Q1,0
333,2100300120313130,35.384,5.528,28,161,38,SAN BORJA,2019,1,2019Q1,2019Q1,2021Q1,0
334,2100300120313101,24.412,4.956,21,133,29,SAN BORJA,2019,1,2019Q1,2019Q1,2021Q1,0
335,2100300121202032,32.881,7.48,25,246,55,SAN BORJA,2019,1,2019Q1,2019Q1,2021Q1,0
336,2100300120313122,29.111,5.299,25,157,59,SAN BORJA,2019,1,2019Q1,2019Q1,2021Q1,0
337,2100300120311333,24.558,4.48,30,312,29,SAN BORJA,2019,1,2019Q1,2019Q1,2021Q1,0
338,2100300121202202,30.923,6.217,25,210,48,SAN BORJA,2019,1,2019Q1,2019Q1,2021Q1,0
339,2100300120313132,31.571,6.623,19,230,45,SAN BORJA,2019,1,2019Q1,2019Q1,2021Q1,0
340,2100300120313112,28.714,4.944,15,285,42,SAN BORJA,2019,1,2019Q1,2019Q1,2021Q1,0
341,2100300121202022,31.77,5.59,12,87,35,SAN BORJA,2019,1,2019Q1,2019Q1,2021Q1,0
342,2100300120313123,30.835,6.665,22,283,47,SAN BORJA,2019,1,2019Q1,2019Q1,2021Q1,0
343,2100300121202002,22.315,6.54,14,114,41,SAN BORJA,2019,1,2019Q1,2019Q1,2021Q1,0
344,2100300120313111,25.536,4.68,134,182,26,SAN BORJA,2019,1,2019Q1,2019Q1,2021Q1,0
345,2100300121202001,38.739,4.026,45,26,15,SAN BORJA,2019,1,2019Q1,2019Q1,2021Q1,0
346,2100300121202030,21.042,4.45,16,60,8,SAN BORJA,2019,1,2019Q1,2019Q1,2021Q1,0
347,2100300121200222,20.021,2.977,15,87,25,SAN BORJA,2019,1,2019Q1,2019Q1,2021Q1,0
348,2100300121202023,18.679,4.702,13,5,3,SAN BORJA,2019,1,2019Q1,2019Q1,2021Q1,0
349,2100300121202000,22.655,10.563,26,83,15,SAN BORJA,2019,1,2019Q1,2019Q1,2021Q1,0
350,2100300121202012,23.75,6.051,13,24,8,SAN BORJA,2019,1,2019Q1,2019Q1,2021Q1,0
351,2100300120313103,28.519,5.716,14,108,45,SAN BORJA,2019,1,2019Q1,2019Q1,2021Q1,0
352,2100300120313110,14.451,8.069,26,18,9,SAN BORJA,2019,1,2019Q1,2019Q1,2021Q1,0
353,2100300120310331,29.063,5.54,15,78,26,JESUS MARIA,2019,1,2019Q1,2019Q1,2020Q3,0
354,2100300120312013,26.814,6.351,16,164,56,JESUS MARIA,2019,1,2019Q1,2019Q1,2020Q3,0
355,2100300120312102,27.78,6.187,16,351,58,JESUS MARIA,2019,1,2019Q1,2019Q1,2020Q3,0
356,2100300120310333,25.802,4.799,69,92,15,JESUS MARIA,2019,1,2019Q1,2019Q1,2020Q3,0
357,2100300120312100,27.969,5.384,16,167,44,JESUS MARIA,2019,1,2019Q1,2019Q1,2020Q3,0
358,2100300120310233,22.14,4.884,18,86,24,JESUS MARIA,2019,1,2019Q1,2019Q1,2020Q3,0
359,2100300120310323,27.153,4.21,19,524,47,JESUS MARIA,2019,1,2019Q1,2019Q1,2020Q3,0
360,2100300120312120,31.997,10.698,14,179,46,JESUS MARIA,2019,1,2019Q1,2019Q1,2020Q3,0
361,2100300120312103,34.498,12.344,12,285,74,JESUS MARIA,2019,1,2019Q1,2019Q1,2020Q3,0
362,2100300120310330,28.105,4.771,15,103,38,JESUS MARIA,2019,1,2019Q1,2019Q1,2020Q3,0
363,2100300120310303,19.47,6.893,12,115,43,JESUS MARIA,2019,1,2019Q1,2019Q1,2020Q3,0
364,2100300120310313,35.718,14.91,12,63,14,JESUS MARIA,2019,1,2019Q1,2019Q1,2020Q3,0
365,2100300120310320,29.367,6.929,11,227,39,JESUS MARIA,2019,1,2019Q1,2019Q1,2020Q3,0
366,2100300120310321,29.207,4.627,17,171,52,JESUS MARIA,2019,1,2019Q1,2019Q1,2020Q3,0
367,2100300120312101,40.03,22.005,14,229,83,JESUS MARIA,2019,1,2019Q1,2019Q1,2020Q3,0
368,2100300120310310,19.449,3.839,13,67,13,JESUS MARIA,2019,1,2019Q1,2019Q1,2020Q3,0
369,2100300120312011,23.231,5.388,14,91,26,JESUS MARIA,2019,1,2019Q1,2019Q1,2020Q3,0
370,2100300120312110,29.938,5.094,20,210,40,JESUS MARIA,2019,1,2019Q1,2019Q1,2020Q3,0
371,2100300120310312,28.412,6.409,12,268,33,JESUS MARIA,2019,1,2019Q1,2019Q1,2020Q3,0
372,2100300120310332,31.027,4.443,31,76,25,JESUS MARIA,2019,1,2019Q1,2019Q1,2020Q3,0
373,2100300120310322,29.255,6.61,13,204,34,JESUS MARIA,2019,1,2019Q1,2019Q1,2020Q3,0
374,2100300120310311,29.036,7.404,25,15,13,JESUS MARIA,2019,1,2019Q1,2019Q1,2020Q3,0
375,2100300120310331,29.063,5.54,15,78,26,LIMA,2019,1,2019Q1,2019Q1,2021Q1,0
376,2100300120310213,27.988,4.882,14,297,39,LIMA,2019,1,2019Q1,2019Q1,2021Q1,0
377,2100300120132323,31.016,5.113,26,1142,14,LIMA,2019,1,2019Q1,2019Q1,2021Q1,0
378,2100300120311023,30.837,3.098,17,64,11,LIMA,2019,1,2019Q1,2019Q1,2021Q1,0
379,2100300120132322,40.059,4.66,21,164,15,LIMA,2019,1,2019Q1,2019Q1,2021Q1,0
380,2100300120310021,33.963,4.359,12,32,7,LIMA,2019,1,2019Q1,2019Q1,2021Q1,0
381,2100300120311123,32.214,7.865,16,39,10,LIMA,2019,1,2019Q1,2019Q1,2021Q1,0
382,2100300120310333,25.802,4.799,69,92,15,LIMA,2019,1,2019Q1,2019Q1,2021Q1,0
383,2100300120310032,23.341,5.028,11,27,4,LIMA,2019,1,2019Q1,2019Q1,2021Q1,0
384,2100300120310202,67.517,84.0,13,127,39,LIMA,2019,1,2019Q1,2019Q1,2021Q1,0
385,2100300120310120,19.306,9.949,29,70,19,LIMA,2019,1,2019Q1,2019Q1,2021Q1,0
386,2100300120310023,23.693,3.403,15,9,6,LIMA,2019,1,2019Q1,2019Q1,2021Q1,0
387,2100300120301130,10.803,2.209,18,151,6,LIMA,2019,1,2019Q1,2019Q1,2021Q1,0
388,2100300120311012,21.779,3.307,24,62,16,LIMA,2019,1,2019Q1,2019Q1,2021Q1,0
389,2100300120133321,20.096,4.204,19,50,9,LIMA,2019,1,2019Q1,2019Q1,2021Q1,0
390,2100300120311211,14.996,3.744,16,29,11,LIMA,2019,1,2019Q1,2019Q1,2021Q1,0
391,2100300120301131,10.729,3.873,33,7,4,LIMA,2019,1,2019Q1,2019Q1,2021Q1,0
392,2100300120311103,67.928,4.573,17,72,7,LIMA,2019,1,2019Q1,2019Q1,2021Q1,0
393,2100300120310201,32.524,4.708,12,89,19,LIMA,2019,1,2019Q1,2019Q1,2021Q1,0
394,2100300120310313,35.718,14.91,12,63,14,LIMA,2019,1,2019Q1,2019Q1,2021Q1,0
395,2100300120311002,16.585,5.508,34,91,27,LIMA,2019,1,2019Q1,2019Q1,2021Q1,0
396,2100300120311221,18.428,3.654,14,44,15,LIMA,2019,1,2019Q1,2019Q1,2021Q1,0
397,2100300120132223,20.941,3.92,13,90,16,LIMA,2019,1,2019Q1,2019Q1,2021Q1,0
398,2100300120311022,55.517,5.47,16,29,11,LIMA,2019,1,2019Q1,2019Q1,2021Q1,0
399,2100300120310121,13.89,2.802,12,94,12,LIMA,2019,1,2019Q1,2019Q1,2021Q1,0
400,2100300120311301,17.862,3.502,31,197,14,LIMA,2019,1,2019Q1,2019Q1,2021Q1,0
401,2100300120301311,45.425,40.564,11,78,10,LIMA,2019,1,2019Q1,2019Q1,2021Q1,0
402,2100300120310203,34.999,5.3,22,48,15,LIMA,2019,1,2019Q1,2019Q1,2021Q1,0
403,2100300120310112,32.124,5.373,19,41,14,LIMA,2019,1,2019Q1,2019Q1,2021Q1,0
404,2100300120310133,11.659,7.19,39,58,33,LIMA,2019,1,2019Q1,2019Q1,2021Q1,0
405,2100300120132222,18.061,2.69,14,48,11,LIMA,2019,1,2019Q1,2019Q1,2021Q1,0
406,2100300120310310,19.449,3.839,13,67,13,LIMA,2019,1,2019Q1,2019Q1,2021Q1,0
407,2100300120310212,21.652,3.998,33,43,15,LIMA,2019,1,2019Q1,2019Q1,2021Q1,0
408,2100300120301113,28.95,18.276,89,18,9,LIMA,2019,1,2019Q1,2019Q1,2021Q1,0
409,2100300120310113,28.568,5.337,56,53,19,LIMA,2019,1,2019Q1,2019Q1,2021Q1,0
410,2100300120310210,26.205,4.117,124,35,14,LIMA,2019,1,2019Q1,2019Q1,2021Q1,0
411,2100300120310111,38.954,5.635,10,24,10,LIMA,2019,1,2019Q1,2019Q1,2021Q1,0
412,2100300120311220,29.758,7.656,43,103,27,LIMA,2019,1,2019Q1,2019Q1,2021Q1,0
413,2100300120311202,22.261,3.158,37,25,8,LIMA,2019,1,2019Q1,2019Q1,2021Q1,0
414,2100300120310100,18.71,3.855,10,107,3,LIMA,2019,1,2019Q1,2019Q1,2021Q1,0
415,2100300120310002,19.359,8.712,39,22,13,LIMA,2019,1,2019Q1,2019Q1,2021Q1,0
416,2100300120310101,30.219,5.409,15,45,10,LIMA,2019,1,2019Q1,2019Q1,2021Q1,0
417,2100300120133320,10.359,1.617,17,4,3,LIMA,2019,1,2019Q1,2019Q1,2021Q1,0
418,2100300120311222,26.465,4.797,12,73,30,LIMA,2019,1,2019Q1,2019Q1,2021Q1,0
419,2100300120310020,29.849,4.353,41,51,15,LIMA,2019,1,2019Q1,2019Q1,2021Q1,0
420,2100300120132232,11.64,3.108,33,45,13,LIMA,2019,1,2019Q1,2019Q1,2021Q1,0
421,2100300120311102,69.602,8.882,22,113,6,LIMA,2019,1,2019Q1,2019Q1,2021Q1,0
422,2100300120123333,35.078,5.643,12,35,12,LIMA,2019,1,2019Q1,2019Q1,2021Q1,0
423,2100300120311200,12.96,3.842,245,32,15,LIMA,2019,1,2019Q1,2019Q1,2021Q1,0
424,2100300120310102,18.095,7.428,34,65,12,LIMA,2019,1,2019Q1,2019Q1,2021Q1,0
425,2100300120310131,32.38,4.23,25,50,14,LIMA,2019,1,2019Q1,2019Q1,2021Q1,0
426,2100300120311310,23.426,3.561,42,56,5,LIMA,2019,1,2019Q1,2019Q1,2021Q1,0
427,2100300120311033,12.078,2.948,207,17,5,LIMA,2019,1,2019Q1,2019Q1,2021Q1,0
428,2100300120311300,17.422,4.348,19,32,10,LIMA,2019,1,2019Q1,2019Q1,2021Q1,0
429,2100300120310103,28.003,15.323,16,107,28,LIMA,2019,1,2019Q1,2019Q1,2021Q1,0
430,2100300120132333,22.739,3.388,16,51,8,LIMA,2019,1,2019Q1,2019Q1,2021Q1,0
431,2100300120310211,17.323,2.492,21,23,9,LIMA,2019,1,2019Q1,2019Q1,2021Q1,0
432,2100300120310031,29.823,13.884,13,44,9,LIMA,2019,1,2019Q1,2019Q1,2021Q1,0
433,2100300120310200,36.581,4.176,17,68,21,LIMA,2019,1,2019Q1,2019Q1,2021Q1,0
434,2100300120311021,24.433,3.498,14,25,11,LIMA,2019,1,2019Q1,2019Q1,2021Q1,0
435,2100300120132233,31.112,4.886,13,18,6,LIMA,2019,1,2019Q1,2019Q1,2021Q1,0
436,2100300120133323,12.937,3.486,14,28,6,LIMA,2019,1,2019Q1,2019Q1,2021Q1,0
437,2100300120311223,13.64,2.817,14,23,13,LIMA,2019,1,2019Q1,2019Q1,2021Q1,0
438,2100300120311112,10.687,3.42,19,55,13,LIMA,2019,1,2019Q1,2019Q1,2021Q1,0
439,2100300120310003,19.767,9.526,20,12,4,LIMA,2019,1,2019Q1,2019Q1,2021Q1,0
440,2100300120310013,17.754,3.538,12,8,4,LIMA,2019,1,2019Q1,2019Q1,2021Q1,0
441,2100300120310130,24.18,3.821,18,67,15,LIMA,2019,1,2019Q1,2019Q1,2021Q1,0
442,2100300120310022,24.123,5.848,13,55,11,LIMA,2019,1,2019Q1,2019Q1,2021Q1,0
443,2100300120311030,27.072,3.947,12,52,19,LIMA,2019,1,2019Q1,2019Q1,2021Q1,0
444,2100300120310122,21.227,3.062,13,11,9,LIMA,2019,1,2019Q1,2019Q1,2021Q1,0
445,2100300120310033,17.626,9.225,17,10,4,LIMA,2019,1,2019Q1,2019Q1,2021Q1,0
446,2100300120310132,22.538,8.172,10,40,18,LIMA,2019,1,2019Q1,2019Q1,2021Q1,0
447,2100300120311011,82.872,4.96,15,41,3,LIMA,2019,1,2019Q1,2019Q1,2021Q1,0
448,2100300120311031,30.3,3.46,21,23,5,LIMA,2019,1,2019Q1,2019Q1,2021Q1,0
449,2100300120311003,13.862,3.425,49,13,11,LIMA,2019,1,2019Q1,2019Q1,2021Q1,0
450,2100300120310311,29.036,7.404,25,15,13,LIMA,2019,1,2019Q1,2019Q1,2021Q1,0
451,2100300120311020,21.012,11.129,13,11,6,LIMA,2019,1,2019Q1,2019Q1,2021Q1,0
452,2100300120310110,11.45,4.813,40,12,7,LIMA,2019,1,2019Q1,2019Q1,2021Q1,0
453,2100300120310010,50.042,6.704,16,10,4,LIMA,2019,1,2019Q1,2019Q1,2021Q1,0
454,2100300120132332,42.297,8.228,21,11,2,LIMA,2019,1,2019Q1,2019Q1,2021Q1,0
455,2100300120311010,65.558,4.168,13,14,4,LIMA,2019,1,2019Q1,2019Q1,2021Q1,0
456,2100300120311032,21.405,7.737,20,89,14,LIMA,2019,1,2019Q1,2019Q1,2021Q1,0
457,2100300120310030,19.799,4.556,17,16,8,LIMA,2019,1,2019Q1,2019Q1,2021Q1,0
458,2100300120311001,10.86,7.019,10,46,4,LIMA,2019,1,2019Q1,2019Q1,2021Q1,0
459,2100300120310011,9.922,1.219,28,4,1,LIMA,2019,1,2019Q1,2019Q1,2021Q1,0
460,2100300120301310,15.438,2.866,15,7,3,LIMA,2019,1,2019Q1,2019Q1,2021Q1,0
461,2100300120301133,18.549,4.404,29,7,4,LIMA,2019,1,2019Q1,2019Q1,2021Q1,0
462,2100300120311013,15.161,4.197,26,5,3,LIMA,2019,1,2019Q1,2019Q1,2021Q1,0
463,2100300120310012,29.007,33.741,8,3,3,LIMA,2019,1,2019Q1,2019Q1,2021Q1,0
464,2100300120312112,31.67,4.836,16,196,44,SAN ISIDRO,2019,1,2019Q1,2019Q1,2020Q4,0
465,2100300120312311,35.401,8.651,16,595,109,SAN ISIDRO,2019,1,2019Q1,2019Q1,2020Q4,0
466,2100300120312121,30.555,5.983,23,367,124,SAN ISIDRO,2019,1,2019Q1,2019Q1,2020Q4,0
467,2100300120312123,38.72,5.678,14,202,61,SAN ISIDRO,2019,1,2019Q1,2019Q1,2020Q4,0
468,2100300120312102,27.78,6.187,16,351,58,SAN ISIDRO,2019,1,2019Q1,2019Q1,2020Q4,0
469,2100300120312211,28.083,7.607,39,166,17,SAN ISIDRO,2019,1,2019Q1,2019Q1,2020Q4,0
470,2100300120313202,30.388,15.266,11,326,67,SAN ISIDRO,2019,1,2019Q1,2019Q1,2020Q4,0
471,2100300120312313,29.5,7.823,15,668,123,SAN ISIDRO,2019,1,2019Q1,2019Q1,2020Q4,0
472,2100300120313022,32.645,7.974,19,134,46,SAN ISIDRO,2019,1,2019Q1,2019Q1,2020Q4,0
473,2100300120313021,25.729,15.069,22,258,59,SAN ISIDRO,2019,1,2019Q1,2019Q1,2020Q4,0
474,2100300120313020,27.911,6.46,30,134,44,SAN ISIDRO,2019,1,2019Q1,2019Q1,2020Q4,0
475,2100300120312312,37.631,5.876,19,721,125,SAN ISIDRO,2019,1,2019Q1,2019Q1,2020Q4,0
476,2100300120313120,25.213,6.396,23,176,40,SAN ISIDRO,2019,1,2019Q1,2019Q1,2020Q4,0
477,2100300120312131,42.293,24.838,15,373,109,SAN ISIDRO,2019,1,2019Q1,2019Q1,2020Q4,0
478,2100300120312130,31.127,4.854,15,517,100,SAN ISIDRO,2019,1,2019Q1,2019Q1,2020Q4,0
479,2100300120313002,25.128,5.614,17,271,54,SAN ISIDRO,2019,1,2019Q1,2019Q1,2020Q4,0
480,2100300120313211,39.148,16.193,11,128,38,SAN ISIDRO,2019,1,2019Q1,2019Q1,2020Q4,0
